bucket,deviceid,datatype,e,f,ap,ca,cb,cc,pf,rp,va,vb,vc
2025-03-23T21:30:00.000Z,METER-001,TCMData,10209.235296,50.034,1889.844,8.521,8.894,8.583,0.9815,368.586,223.828,224.322,218.377
2025-03-23T21:30:00.000Z,METER-002,TCMData,5106.716352,50.039,1293.64,6.019,5.746,5.971,0.9661,345.481,231.898,220.508,227.064
2025-03-23T21:45:00.000Z,METER-001,TCMData,10209.808265,49.976,2291.876,11.301,10.194,10.408,0.9708,566.224,222.671,225.299,218
2025-03-23T21:45:00.000Z,METER-002,TCMData,5106.988957,50.024,1090.419,4.764,5.441,5.233,0.9368,407.166,231.684,220.76,226.138
2025-03-23T22:00:00.000Z,METER-001,TCMData,10210.438476,49.945,2520.846,11.834,11.647,11.981,0.9608,727.883,223.77,224.129,218
2025-03-23T22:00:00.000Z,METER-002,TCMData,5107.350219,50.056,1445.05,6.286,6.664,6.376,0.9894,211.909,232.562,221.279,226.284
2025-03-23T22:15:00.000Z,METER-001,TCMData,10211.065362,50.005,2507.543,12.093,12.132,11.769,0.9396,913.176,224.21,225.077,218
2025-03-23T22:15:00.000Z,METER-002,TCMData,5107.688499,50.056,1353.12,6.176,5.86,6.614,0.9609,389.841,232.963,220.411,226.169
2025-03-23T22:30:00.000Z,METER-001,TCMData,10211.699614,49.984,2537.01,12.25,11.08,11.598,0.9806,507.645,223.855,224.81,218
2025-03-23T22:30:00.000Z,METER-002,TCMData,5108.000259,50.027,1247.038,5.887,5.743,6.23,0.9273,503.54,231.89,220.624,225.163
2025-03-23T22:45:00.000Z,METER-001,TCMData,10212.236209,49.982,2146.382,10.706,10.06,10.096,0.9411,771.192,222.81,224.287,218
2025-03-23T22:45:00.000Z,METER-002,TCMData,5108.216419,50.003,864.638,4.811,4.66,4.324,0.8313,578.008,232.118,220.493,225.945
2025-03-23T23:00:00.000Z,METER-001,TCMData,10212.476483,49.949,961.096,4.971,4.155,4.963,0.9225,402.23,223.48,223.099,218.928
2025-03-23T23:00:00.000Z,METER-002,TCMData,5108.334349,49.989,471.72,2.517,2.086,1.871,0.9674,123.524,232.109,220.62,225.195
2025-03-23T23:15:00.000Z,METER-001,TCMData,10212.708948,49.972,929.858,4.607,4.531,4.075,0.9496,306.836,224.558,224.21,218.241
2025-03-23T23:15:00.000Z,METER-002,TCMData,5108.471924,49.966,550.299,2.544,2.66,2.44,0.9548,171.296,233.017,220.269,225.202
2025-03-23T23:30:00.000Z,METER-001,TCMData,10212.970895,50.039,1047.786,5.018,4.833,4.609,0.9786,220.392,224.494,223.922,218
2025-03-23T23:30:00.000Z,METER-002,TCMData,5108.605167,49.951,532.971,2.786,1.892,2.563,0.9768,116.813,233.826,219.201,225.26
2025-03-23T23:45:00.000Z,METER-001,TCMData,10213.206592,49.941,942.787,4.635,4.092,4.378,0.9706,233.97,225.581,223.487,218
2025-03-23T23:45:00.000Z,METER-002,TCMData,5108.731998,49.957,507.325,2.819,2.416,2.005,0.9287,202.569,233.934,219.215,225.958
2025-03-24T00:00:00.000Z,METER-001,TCMData,10213.455144,50.048,994.207,4.48,4.34,4.883,0.9771,216.313,225.726,224.328,218.178
2025-03-24T00:00:00.000Z,METER-002,TCMData,5108.866563,50.016,538.259,2.194,2.479,2.665,0.9729,127.983,234.413,219.139,225.035
2025-03-24T00:15:00.000Z,METER-001,TCMData,10213.699264,50.05,976.48,4.44,4.998,4.776,0.9237,404.939,225.752,224.978,218.575
2025-03-24T00:15:00.000Z,METER-002,TCMData,5108.989879,49.948,493.264,2.291,2.619,1.951,0.9545,154.105,234.188,218.547,225.171
2025-03-24T00:30:00.000Z,METER-001,TCMData,10213.941537,50.031,969.091,4.98,4.644,4.17,0.9461,331.643,225.269,225.048,218
2025-03-24T00:30:00.000Z,METER-002,TCMData,5109.138123,50.017,592.975,3.314,2.485,2.632,0.9336,227.538,234.584,219.251,224.127
2025-03-24T00:45:00.000Z,METER-001,TCMData,10214.172634,49.975,924.386,4.494,4.121,4.189,0.9722,222.685,225.728,224.48,218.122
2025-03-24T00:45:00.000Z,METER-002,TCMData,5109.273755,50.038,542.527,2.827,2.216,2.234,0.9881,84.603,234.67,220.023,224.408
2025-03-24T01:00:00.000Z,METER-001,TCMData,10214.417013,49.996,977.516,4.438,4.785,4.358,0.9686,250.864,226.607,224.159,218
2025-03-24T01:00:00.000Z,METER-002,TCMData,5109.405048,49.967,525.174,2.028,2.724,2.666,0.9397,191.076,234.264,220.213,223.668
2025-03-24T01:15:00.000Z,METER-001,TCMData,10214.664494,49.968,989.923,4.52,4.564,4.723,0.9625,278.854,227.381,224.997,218
2025-03-24T01:15:00.000Z,METER-002,TCMData,5109.581406,49.988,705.431,3.789,3.025,3.036,0.9499,232.12,234.349,219.385,224.783
2025-03-24T01:30:00.000Z,METER-001,TCMData,10214.868952,49.979,817.831,4.521,4.21,4.987,0.8013,610.593,226.243,225.367,218
2025-03-24T01:30:00.000Z,METER-002,TCMData,5109.717011,49.956,542.421,2.659,2.572,2.579,0.9207,229.869,235.091,219.324,224.482
2025-03-24T01:45:00.000Z,METER-001,TCMData,10215.087177,49.986,872.9,4.099,4.855,5.007,0.8402,563.378,226.163,225.62,218
2025-03-24T01:45:00.000Z,METER-002,TCMData,5109.865775,50.052,595.055,2.712,2.835,2.444,0.9844,106.499,235.729,219.861,225.252
2025-03-24T02:00:00.000Z,METER-001,TCMData,10215.312745,49.972,902.272,4.339,4.369,4.385,0.9241,373.065,225.559,226.38,219.164
2025-03-24T02:00:00.000Z,METER-002,TCMData,5110.008322,50.038,570.186,2.759,2.608,2.665,0.9413,204.562,234.556,218.863,225.351
2025-03-24T02:15:00.000Z,METER-001,TCMData,10215.554415,49.987,966.68,4.551,4.319,4.837,0.9465,329.578,225.694,226.331,218.597
2025-03-24T02:15:00.000Z,METER-002,TCMData,5110.147528,50.033,556.826,2.796,2.643,2.527,0.9269,225.447,233.826,218.625,226.234
2025-03-24T02:30:00.000Z,METER-001,TCMData,10215.796782,49.998,969.466,4.967,4.174,4.754,0.9355,366.188,225.975,227.051,218.224
2025-03-24T02:30:00.000Z,METER-002,TCMData,5110.2718,49.995,497.086,2.478,1.947,2.504,0.9538,156.654,233.859,218,225.104
2025-03-24T02:45:00.000Z,METER-001,TCMData,10216.006664,49.95,839.529,4.569,4.923,4.229,0.8224,580.7,224.97,226.604,218
2025-03-24T02:45:00.000Z,METER-002,TCMData,5110.440056,49.977,673.024,3.718,2.884,2.648,0.964,185.547,234.416,219.123,225.739
2025-03-24T03:00:00.000Z,METER-001,TCMData,10216.261543,49.965,1019.517,4.953,4.556,4.77,0.958,305.365,225.61,227.171,218
2025-03-24T03:00:00.000Z,METER-002,TCMData,5110.563099,50.052,492.17,1.977,1.946,2.698,0.9851,86.02,234.388,219.547,225.258
2025-03-24T03:15:00.000Z,METER-001,TCMData,10216.507827,50.022,985.135,4.603,4.728,4.791,0.9371,366.821,225.054,226.416,218.478
2025-03-24T03:15:00.000Z,METER-002,TCMData,5110.671368,50.008,433.077,2.127,2.024,2.021,0.9292,172.244,234.048,220.426,225.192
2025-03-24T03:30:00.000Z,METER-001,TCMData,10216.754819,50.023,987.969,4.407,4.916,4.505,0.9601,287.621,225.231,226.481,218
2025-03-24T03:30:00.000Z,METER-002,TCMData,5110.784626,49.994,453.034,2.5,1.897,1.951,0.9476,152.66,233.208,220.61,224.021
2025-03-24T03:45:00.000Z,METER-001,TCMData,10216.989977,49.95,940.634,5.014,4.589,4.071,0.9238,389.788,224.98,226.054,219.117
2025-03-24T03:45:00.000Z,METER-002,TCMData,5110.914573,50.025,519.788,2.42,2.255,2.419,0.9701,130.111,233.869,220.854,224.986
2025-03-24T04:00:00.000Z,METER-001,TCMData,10217.239896,50.025,999.677,4.741,4.433,4.567,0.9768,218.972,224.315,225.95,220.05
2025-03-24T04:00:00.000Z,METER-002,TCMData,5111.050605,50.035,544.127,2.843,2.398,2.278,0.9573,164.272,232.729,221.79,225.826
2025-03-24T04:15:00.000Z,METER-001,TCMData,10217.488047,50.041,992.606,5.001,4.171,4.314,0.9874,158.797,225.125,225.365,220.336
2025-03-24T04:15:00.000Z,METER-002,TCMData,5111.163142,49.973,450.148,2.461,1.977,1.858,0.9438,157.651,232.424,222.666,226.781
2025-03-24T04:30:00.000Z,METER-001,TCMData,10217.676249,50.017,752.808,3.548,3.842,3.387,0.9366,281.676,225.563,225.355,220.305
2025-03-24T04:30:00.000Z,METER-002,TCMData,5111.285571,49.99,489.715,1.506,2.471,2.742,0.9617,139.531,231.409,222.781,227.919
2025-03-24T04:45:00.000Z,METER-001,TCMData,10217.934611,49.955,1033.446,5.026,4.989,4.086,0.9819,199.155,225.274,226.234,220.228
2025-03-24T04:45:00.000Z,METER-002,TCMData,5111.404202,50.049,474.524,2.415,2.056,1.879,0.9886,72.152,231.717,221.906,226.743
2025-03-24T05:00:00.000Z,METER-001,TCMData,10218.1754,50.034,963.156,5.013,4.283,4.52,0.9348,365.921,224.427,227.073,219.635
2025-03-24T05:00:00.000Z,METER-002,TCMData,5111.535794,50.01,526.37,2.564,2.373,2.308,0.9588,156.003,231.488,222.532,227.917
2025-03-24T05:15:00.000Z,METER-001,TCMData,10218.442544,49.949,1068.577,4.892,4.927,4.765,0.9823,203.633,224.686,226.185,220.395
2025-03-24T05:15:00.000Z,METER-002,TCMData,5111.66436,49.971,514.262,1.881,2.605,2.56,0.9632,143.505,230.361,223.161,228.439
2025-03-24T05:30:00.000Z,METER-001,TCMData,10218.704803,49.965,1049.037,4.336,5.005,5.004,0.9784,221.643,225.473,226.556,220.66
2025-03-24T05:30:00.000Z,METER-002,TCMData,5111.811808,49.955,589.793,2.501,2.566,2.827,0.9848,104.061,231.518,222.528,228.792
2025-03-24T05:45:00.000Z,METER-001,TCMData,10218.898671,49.989,775.471,4.148,4.092,4.491,0.8154,550.536,224.753,227.007,220.507
2025-03-24T05:45:00.000Z,METER-002,TCMData,5111.95036,49.998,554.206,2.694,2.565,2.476,0.9439,193.862,231.767,222.413,229.046
2025-03-24T06:00:00.000Z,METER-001,TCMData,10219.370408,50.024,1886.947,8.856,8.904,9.331,0.9308,741.198,225.884,227.358,220.264
2025-03-24T06:00:00.000Z,METER-002,TCMData,5112.144954,49.977,778.376,3.292,3.882,3.262,0.984,141.097,230.594,223.513,228.064
2025-03-24T06:15:00.000Z,METER-001,TCMData,10219.821703,50.027,1805.179,8.577,8.146,7.872,0.9798,368.477,225.668,227.981,220.52
2025-03-24T06:15:00.000Z,METER-002,TCMData,5112.374213,50.03,917.035,4.149,4.224,4.282,0.957,278.113,229.886,222.425,229.193
2025-03-24T06:30:00.000Z,METER-001,TCMData,10220.37715,50.056,2221.788,10.064,10.119,9.972,0.9821,425.763,226.749,228.442,219.976
2025-03-24T06:30:00.000Z,METER-002,TCMData,5112.589065,50.014,859.408,3.762,3.886,4.195,0.9573,259.594,230.887,223.042,228.334
2025-03-24T06:45:00.000Z,METER-001,TCMData,10220.723041,49.965,1383.562,6.047,6.996,6.388,0.9495,457.219,225.754,228.136,221.025
2025-03-24T06:45:00.000Z,METER-002,TCMData,5112.74193,49.941,611.461,3.067,2.603,2.682,0.9682,158.032,229.729,223.568,227.348
2025-03-24T07:00:00.000Z,METER-001,TCMData,10221.150829,49.983,1711.154,8.049,7.708,8.16,0.9549,531.923,224.804,228.089,221.402
2025-03-24T07:00:00.000Z,METER-002,TCMData,5113.017438,50.007,1102.031,4.965,4.975,5.19,0.9613,315.856,230.666,222.816,228.444
2025-03-24T07:15:00.000Z,METER-001,TCMData,10221.545698,50.034,1579.477,7.29,7.483,7.272,0.9542,494.985,224.983,229.141,221.628
2025-03-24T07:15:00.000Z,METER-002,TCMData,5113.181368,50.014,655.719,2.745,3.203,3.106,0.9534,207.615,230.11,223.984,229.632
2025-03-24T07:30:00.000Z,METER-001,TCMData,10222.051158,50.014,2021.84,9.11,8.987,9.706,0.9698,508.651,223.785,228.821,222.264
2025-03-24T07:30:00.000Z,METER-002,TCMData,5113.429598,49.984,992.921,4.843,4.162,4.566,0.9616,283.202,230.23,224.16,230.356
2025-03-24T07:45:00.000Z,METER-001,TCMData,10222.566407,49.988,2060.996,9.634,9.983,9.406,0.951,669.934,222.698,227.842,221.497
2025-03-24T07:45:00.000Z,METER-002,TCMData,5113.729791,49.969,1200.774,5.476,5.597,5.259,0.9659,321.962,229.964,223.836,231.287
2025-03-24T08:00:00.000Z,METER-001,TCMData,10223.355643,50.001,3156.945,15.208,14.462,14.624,0.9565,962.64,221.681,228.337,220.592
2025-03-24T08:00:00.000Z,METER-002,TCMData,5114.194399,49.951,1858.433,8.429,8.689,8.13,0.967,489.865,229.74,224.89,230.473
2025-03-24T08:15:00.000Z,METER-001,TCMData,10224.156189,49.97,3202.182,14.865,14.757,14.615,0.9744,738.932,221.396,227.363,219.846
2025-03-24T08:15:00.000Z,METER-002,TCMData,5114.655242,50.029,1843.374,8.787,8.229,8.048,0.9653,498.824,230.559,224.74,230.413
2025-03-24T08:30:00.000Z,METER-001,TCMData,10224.81413,50.052,2631.766,12.411,12.536,11.868,0.9628,738.773,221.909,227.026,219.332
2025-03-24T08:30:00.000Z,METER-002,TCMData,5115.079088,49.966,1695.385,7.276,8.081,8.234,0.9428,599.53,231.327,223.904,230.805
2025-03-24T08:45:00.000Z,METER-001,TCMData,10225.402742,49.953,2354.448,12.444,12.636,12.236,0.8498,1460.287,221.065,228.094,219.059
2025-03-24T08:45:00.000Z,METER-002,TCMData,5115.383933,50.052,1219.378,4.796,6.354,5.83,0.9408,439.322,231.529,223.707,231.738
2025-03-24T09:00:00.000Z,METER-001,TCMData,10226.248455,50.044,3382.853,16.322,16.209,16.266,0.9351,1281.538,221.601,227.059,218.54
2025-03-24T09:00:00.000Z,METER-002,TCMData,5115.765415,50.047,1525.927,7.123,7.19,7.274,0.9284,610.743,231.357,222.579,231.297
2025-03-24T09:15:00.000Z,METER-001,TCMData,10226.896389,50.013,2591.736,12.022,12.898,12.102,0.9416,926.985,222.7,227.93,218.492
2025-03-24T09:15:00.000Z,METER-002,TCMData,5116.282645,49.962,2068.92,9.457,9.73,9.271,0.9562,633.035,230.961,222.899,230.39
2025-03-24T09:30:00.000Z,METER-001,TCMData,10227.727645,49.955,3325.026,15.413,14.957,15.315,0.9771,724.218,223.797,227.415,219.174
2025-03-24T09:30:00.000Z,METER-002,TCMData,5116.609663,49.941,1308.073,6.087,6.102,6.323,0.9321,508.22,230.695,222.287,229.245
2025-03-24T09:45:00.000Z,METER-001,TCMData,10228.541963,49.958,3257.271,15.023,15.233,14.926,0.9655,878.383,223.953,228.245,219.817
2025-03-24T09:45:00.000Z,METER-002,TCMData,5116.926938,49.963,1269.099,6.86,6.782,6.142,0.8483,792.198,229.873,221.978,228.752
2025-03-24T10:00:00.000Z,METER-001,TCMData,10229.211428,50.022,2677.861,12.269,12.379,12.058,0.9781,570.249,223.462,228.223,219.612
2025-03-24T10:00:00.000Z,METER-002,TCMData,5117.371197,49.987,1777.038,8.308,7.7,7.863,0.9839,323.202,229.97,221.964,229.054
2025-03-24T10:15:00.000Z,METER-001,TCMData,10229.959195,49.993,2991.067,13.859,14.029,13.466,0.9683,771.015,223.499,228.705,220.032
2025-03-24T10:15:00.000Z,METER-002,TCMData,5117.862044,50.021,1963.389,9.05,8.961,9.729,0.939,718.987,228.975,221.173,228.233
2025-03-24T10:30:00.000Z,METER-001,TCMData,10230.898648,50.013,3757.811,17.168,17.073,16.996,0.9821,721.101,223.169,228.833,220.114
2025-03-24T10:30:00.000Z,METER-002,TCMData,5118.339725,49.944,1910.725,9.059,8.947,9.446,0.9235,793.702,227.931,221.39,228.982
2025-03-24T10:45:00.000Z,METER-001,TCMData,10231.567099,49.969,2673.805,12.382,12.992,12.14,0.9551,829.032,222.935,228.363,220.3
2025-03-24T10:45:00.000Z,METER-002,TCMData,5118.686436,50.008,1386.844,6.273,6.419,6.483,0.9582,414.259,228.912,222.347,228.092
2025-03-24T11:00:00.000Z,METER-001,TCMData,10232.222111,49.976,2620.047,12.469,12.709,12.406,0.9335,1006.732,223.437,229.048,219.641
2025-03-24T11:00:00.000Z,METER-002,TCMData,5119.178652,49.966,1968.864,9.365,9.686,8.929,0.9325,762.365,228.419,222.701,228.016
2025-03-24T11:15:00.000Z,METER-001,TCMData,10232.876113,50.042,2616.007,12.609,12.643,12.405,0.9272,1057.016,224.118,230.051,220.174
2025-03-24T11:15:00.000Z,METER-002,TCMData,5119.490721,49.945,1248.276,6.096,5.573,5.727,0.9511,405.326,227.554,223.395,228.033
2025-03-24T11:30:00.000Z,METER-001,TCMData,10233.717653,50.053,3366.16,15.426,15.515,16.063,0.9564,1027.445,223.304,230.279,220.294
2025-03-24T11:30:00.000Z,METER-002,TCMData,5119.849224,50.001,1434.014,6.585,7.233,6.761,0.922,602.036,228.701,223.298,228.195
2025-03-24T11:45:00.000Z,METER-001,TCMData,10234.624912,50.017,3629.038,16.248,17.011,17.537,0.9553,1122.853,223.249,229.436,220.362
2025-03-24T11:45:00.000Z,METER-002,TCMData,5120.296724,50.033,1790,8.117,8.479,8.196,0.9574,539.935,228.382,222.816,227.531
2025-03-24T12:00:00.000Z,METER-001,TCMData,10235.479595,49.97,3418.731,16.58,16.343,16.172,0.9337,1311.507,223.68,228.306,219.255
2025-03-24T12:00:00.000Z,METER-002,TCMData,5120.763993,49.992,1869.078,8.707,8.093,8.949,0.9628,524.796,228.699,222.064,227.785
2025-03-24T12:15:00.000Z,METER-001,TCMData,10236.306226,50.017,3306.525,15.463,16.078,16.064,0.9302,1305.219,223.831,228.811,219.423
2025-03-24T12:15:00.000Z,METER-002,TCMData,5121.142314,50.017,1513.285,7.022,6.99,6.605,0.9751,344.358,228.845,221.125,227.522
2025-03-24T12:30:00.000Z,METER-001,TCMData,10237.031802,49.954,2902.302,13.89,13.022,13.138,0.9705,721.171,223.129,229.035,219.884
2025-03-24T12:30:00.000Z,METER-002,TCMData,5121.528291,50.021,1543.91,7.351,7.032,7.873,0.9227,645.215,228.792,220.577,227.266
2025-03-24T12:45:00.000Z,METER-001,TCMData,10237.843477,50.037,3246.698,15.597,15.627,15.973,0.9244,1339.887,222.164,228.195,219.407
2025-03-24T12:45:00.000Z,METER-002,TCMData,5121.972183,50.028,1775.568,7.95,7.86,8.455,0.9727,423.887,229.412,220.747,226.939
2025-03-24T13:00:00.000Z,METER-001,TCMData,10238.573537,49.977,2920.239,14.323,12.678,14.411,0.9476,984.948,222.6,227.476,219.704
2025-03-24T13:00:00.000Z,METER-002,TCMData,5122.393664,49.945,1685.926,7.844,8.687,7.901,0.9216,709.964,228.333,219.784,225.762
2025-03-24T13:15:00.000Z,METER-001,TCMData,10239.471414,50.03,3591.508,17.631,17.295,17.278,0.9226,1501.31,223.73,227.926,219.444
2025-03-24T13:15:00.000Z,METER-002,TCMData,5122.671078,50.035,1109.657,5.069,5.433,5.247,0.9424,393.987,227.495,219.908,225.527
2025-03-24T13:30:00.000Z,METER-001,TCMData,10240.098644,49.962,2508.921,12.65,12.062,11.817,0.9226,1049.14,223.495,227.864,218.655
2025-03-24T13:30:00.000Z,METER-002,TCMData,5123.015813,50.007,1378.941,5.974,6.457,6.15,0.9882,213.302,228.312,221.013,226.533
2025-03-24T13:45:00.000Z,METER-001,TCMData,10240.857829,49.956,3036.738,14.286,14.314,14.588,0.9451,1049.958,223.398,228.187,218
2025-03-24T13:45:00.000Z,METER-002,TCMData,5123.43492,49.951,1676.427,7.61,8.35,8.247,0.9205,711.426,227.461,222.171,227.442
2025-03-24T14:00:00.000Z,METER-001,TCMData,10241.613764,49.994,3023.742,14.461,13.178,13.553,0.9876,481.333,223.313,227.667,218.005
2025-03-24T14:00:00.000Z,METER-002,TCMData,5123.75013,50.054,1260.84,5.737,6.168,5.805,0.9483,421.923,227.771,221.125,226.763
2025-03-24T14:15:00.000Z,METER-001,TCMData,10242.490605,50.044,3507.365,16.877,16.63,17.158,0.931,1375.519,224.296,226.936,218
2025-03-24T14:15:00.000Z,METER-002,TCMData,5124.130813,49.946,1522.731,7.28,6.715,7.418,0.949,505.672,227.985,220.43,225.989
2025-03-24T14:30:00.000Z,METER-001,TCMData,10243.18447,49.952,2775.459,13.358,13.176,13.347,0.9366,1037.931,224.442,226.014,218.249
2025-03-24T14:30:00.000Z,METER-002,TCMData,5124.614062,50.054,1932.998,8.788,8.318,8.97,0.9888,292.17,228.94,219.727,226.058
2025-03-24T14:45:00.000Z,METER-001,TCMData,10243.988748,50.023,3217.111,15.355,15.157,15.387,0.9467,1094.687,223.416,224.926,218
2025-03-24T14:45:00.000Z,METER-002,TCMData,5125.101525,50.059,1949.852,8.912,9.175,9.09,0.9559,599.403,229.81,219.409,226.315
2025-03-24T15:00:00.000Z,METER-001,TCMData,10244.870098,50.033,3525.402,16.469,16.178,18.282,0.9342,1346.116,224.245,224.33,218.292
2025-03-24T15:00:00.000Z,METER-002,TCMData,5125.585732,50.008,1936.826,8.617,9.063,8.661,0.9805,388.666,229.908,218.659,226.372
2025-03-24T15:15:00.000Z,METER-001,TCMData,10245.663183,50.036,3172.34,14.836,15.194,15.163,0.9474,1071.986,224.737,224.113,218
2025-03-24T15:15:00.000Z,METER-002,TCMData,5126.007911,50.02,1688.715,7.935,7.931,8.506,0.922,709.397,229.968,219.559,226.859
2025-03-24T15:30:00.000Z,METER-001,TCMData,10246.339964,49.985,2707.124,13.599,13.012,12.998,0.9217,1139.192,225.588,223.163,218.616
2025-03-24T15:30:00.000Z,METER-002,TCMData,5126.384174,50.019,1505.051,6.479,7.196,6.622,0.9871,243.647,229.84,218.398,227.8
2025-03-24T15:45:00.000Z,METER-001,TCMData,10247.085784,50.011,2983.278,14.407,14.855,14.094,0.9269,1207.502,226.525,223.567,218
2025-03-24T15:45:00.000Z,METER-002,TCMData,5126.721475,50.031,1349.203,6.623,7.314,7.001,0.8564,813.517,230.574,218.136,228.49
2025-03-24T16:00:00.000Z,METER-001,TCMData,10247.815913,50.042,2920.515,13.794,14.255,14.099,0.933,1126.781,226.881,223.559,218
2025-03-24T16:00:00.000Z,METER-002,TCMData,5127.166127,50.002,1778.609,7.54,8.938,8.419,0.9502,583.267,230.947,218.095,227.601
2025-03-24T16:15:00.000Z,METER-001,TCMData,10248.674912,50.048,3435.994,15.833,16.247,16.155,0.9578,1031.596,227.766,223.621,218
2025-03-24T16:15:00.000Z,METER-002,TCMData,5127.449892,49.974,1135.06,5.652,5.566,5.084,0.9251,465.928,231.077,218.964,227.328
2025-03-24T16:30:00.000Z,METER-001,TCMData,10249.467911,49.987,3171.996,15.275,15.307,14.861,0.9385,1167.112,228.549,222.829,218.016
2025-03-24T16:30:00.000Z,METER-002,TCMData,5127.820368,50.007,1481.904,6.928,6.506,7.222,0.9499,487.675,231.584,219.984,228.163
2025-03-24T16:45:00.000Z,METER-001,TCMData,10250.263551,49.969,3182.559,15.132,15.512,15.041,0.9365,1191.218,227.45,223.238,218.765
2025-03-24T16:45:00.000Z,METER-002,TCMData,5128.167871,49.947,1390.013,5.552,5.712,7.523,0.9789,289.9,231.204,220.303,228.71
2025-03-24T17:00:00.000Z,METER-001,TCMData,10251.231075,49.95,3870.098,18.269,18.391,17.998,0.9539,1217.483,226.302,222.369,219.363
2025-03-24T17:00:00.000Z,METER-002,TCMData,5128.520778,50.051,1411.628,6.16,6.361,6.864,0.965,383.685,231.151,219.371,228.662
2025-03-24T17:15:00.000Z,METER-001,TCMData,10252.119903,50.02,3555.311,15.994,16.812,16.177,0.9796,728.586,225.578,222.03,219.207
2025-03-24T17:15:00.000Z,METER-002,TCMData,5128.873274,49.984,1409.982,6.204,6.99,6.534,0.9495,465.849,230.153,218.328,228.94
2025-03-24T17:30:00.000Z,METER-001,TCMData,10252.942695,49.986,3291.166,14.82,15.352,15.097,0.9805,660.185,226.401,221.192,219.756
2025-03-24T17:30:00.000Z,METER-002,TCMData,5129.298509,49.944,1700.941,8.409,7.61,7.573,0.9603,494.223,228.975,218.322,228.406
2025-03-24T17:45:00.000Z,METER-001,TCMData,10253.890413,50,3790.874,18.617,18.569,18.091,0.9245,1562.465,225.41,221.682,220.489
2025-03-24T17:45:00.000Z,METER-002,TCMData,5129.617646,49.993,1276.549,6.068,6.292,5.574,0.9478,429.299,228.462,218.975,228.44
2025-03-24T18:00:00.000Z,METER-001,TCMData,10254.692623,49.948,3208.839,15.589,15.384,14.826,0.9474,1083.51,224.387,221.699,219.455
2025-03-24T18:00:00.000Z,METER-002,TCMData,5130.023608,50.018,1623.85,7.499,7.62,7.994,0.9346,617.77,227.301,219.59,229.633
2025-03-24T18:15:00.000Z,METER-001,TCMData,10255.27084,49.949,2312.869,10.977,11.178,11.439,0.9317,901.37,223.846,220.853,220.318
2025-03-24T18:15:00.000Z,METER-002,TCMData,5130.331663,50.031,1232.218,5.629,5.806,5.333,0.9748,281.835,228.318,220.34,229.781
2025-03-24T18:30:00.000Z,METER-001,TCMData,10255.887539,50.004,2466.798,11.248,12.047,12.105,0.9442,860.909,222.712,221.347,220.2
2025-03-24T18:30:00.000Z,METER-002,TCMData,5130.736092,49.987,1617.717,7.178,7.159,7.603,0.9795,332.533,228.569,219.42,229.483
2025-03-24T18:45:00.000Z,METER-001,TCMData,10256.491722,49.996,2416.734,11.767,11.177,11.053,0.9638,668.552,221.522,222.413,219.862
2025-03-24T18:45:00.000Z,METER-002,TCMData,5131.01764,50.042,1126.191,5.278,5.45,5.239,0.9383,415.147,229.008,218.822,228.71
2025-03-24T19:00:00.000Z,METER-001,TCMData,10257.116321,50.035,2498.397,11.685,12.269,12.077,0.9427,884.142,221.622,221.417,218.936
2025-03-24T19:00:00.000Z,METER-002,TCMData,5131.329161,49.98,1246.082,5.624,5.541,6.029,0.9635,346.204,229.34,219.189,228.459
2025-03-24T19:15:00.000Z,METER-001,TCMData,10257.610186,50.048,1975.461,9.222,9.975,9.401,0.9387,725.51,222.178,220.814,219.304
2025-03-24T19:15:00.000Z,METER-002,TCMData,5131.664438,50.008,1341.108,6.084,6.073,6.189,0.9741,311.088,229.544,218.534,227.322
2025-03-24T19:30:00.000Z,METER-001,TCMData,10258.043014,50.002,1731.311,7.85,8.062,8.078,0.9793,357.727,223.27,220.952,219.021
2025-03-24T19:30:00.000Z,METER-002,TCMData,5131.948854,49.971,1137.662,5.151,5.122,5.042,0.9882,176.624,230.219,218.969,227.35
2025-03-24T19:45:00.000Z,METER-001,TCMData,10258.560199,50.015,2068.741,9.933,10.253,9.875,0.9333,795.972,223.358,220.188,220.092
2025-03-24T19:45:00.000Z,METER-002,TCMData,5132.230722,50.033,1127.471,5.763,4.995,5.466,0.9246,464.562,230.924,218.182,227.366
2025-03-24T20:00:00.000Z,METER-001,TCMData,10259.107866,49.981,2190.666,10.737,10.23,10.517,0.9429,773.842,224.181,219.185,220.779
2025-03-24T20:00:00.000Z,METER-002,TCMData,5132.49894,50.002,1072.873,4.972,4.918,5.148,0.9494,354.794,230.098,218.147,228.041
2025-03-24T20:15:00.000Z,METER-001,TCMData,10259.721288,49.998,2453.688,10.91,11.362,11.714,0.9767,539.087,225.347,219.34,220.597
2025-03-24T20:15:00.000Z,METER-002,TCMData,5132.754316,50.032,1021.502,4.593,5.088,4.524,0.9569,309.835,230.265,218,228.042
2025-03-24T20:30:00.000Z,METER-001,TCMData,10260.169379,50.025,1792.363,8.578,8.667,8.484,0.9456,616.571,224.756,218.234,220.042
2025-03-24T20:30:00.000Z,METER-002,TCMData,5132.968815,49.962,857.996,3.902,4.346,3.601,0.9641,236.327,230.5,218,227.41
2025-03-24T20:45:00.000Z,METER-001,TCMData,10260.584331,49.967,1659.806,8.035,7.479,7.822,0.9637,459.591,224.462,219.42,220.344
